sep=,
Group,Side,TF,Indicator,N,Mean,Median,Q25,Q75,Min,Max
SETUP_STEP5,SELL,M1,EMA200_DIST_POINTS,175,364.945326,291.189403,114.949089,490.381309,0.431370,1615.886948
SETUP_STEP5,SELL,M1,EMA200_DIST_ATR,175,5.674064,5.801897,3.997778,7.743398,-10.512581,30.665325
SETUP_STEP5,SELL,M5,RSI,175,67.912865,68.656147,61.669561,75.109110,33.118672,88.218530
SETUP_STEP5,SELL,M5,ADX,175,35.082432,33.143956,25.819115,42.027034,14.189386,80.561619
SETUP_STEP5,SELL,M5,CCI,175,163.540584,153.631393,116.396254,205.590806,-82.054365,466.666667
SETUP_STEP5,SELL,M5,DI_PLUS,175,29.722435,30.708803,24.413042,34.697808,7.485954,48.912637
SETUP_STEP5,SELL,M5,DI_MINUS,175,10.967167,10.153596,7.359805,13.894411,1.315748,26.266219
SETUP_STEP5,SELL,M5,DI_GAP,175,19.299374,18.904526,12.636078,25.878716,0.765171,44.122956
SETUP_STEP5,SELL,M5,ATR,175,1.186836,0.956500,0.576125,1.617875,0.138750,3.840500
SETUP_STEP5,SELL,M5,ATR_PCT_PRICE,175,0.073224,0.063299,0.040316,0.095691,0.009803,0.250848
SETUP_STEP5,SELL,M5,EMA200_DIST_POINTS,175,594.215029,470.486862,224.151372,915.076349,1.114470,2613.042543
SETUP_STEP5,SELL,M5,EMA200_DIST_ATR,175,3.569835,4.493460,1.181343,6.811773,-17.195649,16.691498
SETUP_STEP5,SELL,M15,RSI,175,65.325723,65.746628,57.881680,73.154561,31.124987,91.499408
SETUP_STEP5,SELL,M15,ADX,175,32.552221,30.708567,22.989780,38.694878,13.916957,75.727303
SETUP_STEP5,SELL,M15,CCI,175,145.299022,147.978264,112.648566,183.939083,-116.882609,460.089673
SETUP_STEP5,SELL,M15,DI_PLUS,175,28.775263,28.532754,23.893296,34.545933,6.067801,43.832227
SETUP_STEP5,SELL,M15,DI_MINUS,175,12.073446,11.057198,7.634900,15.716345,1.436306,30.136036
SETUP_STEP5,SELL,M15,DI_GAP,175,17.873487,17.162648,10.369322,24.012396,0.638537,40.437981
SETUP_STEP5,SELL,M15,ATR,175,1.898436,1.624250,0.908375,2.675000,0.308250,5.966000
SETUP_STEP5,SELL,M15,ATR_PCT_PRICE,175,0.116298,0.105153,0.069343,0.146729,0.024162,0.353617
SETUP_STEP5,SELL,M15,EMA200_DIST_POINTS,175,853.705041,621.324418,290.838101,1177.674722,0.524450,4072.835694
SETUP_STEP5,SELL,M15,EMA200_DIST_ATR,175,2.420888,3.672360,0.500671,5.594589,-14.724953,14.047338
SETUP_STEP5,SELL,M30,RSI,175,62.950768,64.549333,54.230149,71.677753,32.143334,87.465701
SETUP_STEP5,SELL,M30,ADX,175,31.856466,30.658584,23.742531,37.462869,15.119877,60.802339
SETUP_STEP5,SELL,M30,CCI,175,134.532998,146.221658,77.932656,199.079497,-188.796948,405.107159
SETUP_STEP5,SELL,M30,DI_PLUS,175,27.522893,27.691497,22.220507,33.109486,7.798287,44.898264
SETUP_STEP5,SELL,M30,DI_MINUS,175,12.141126,11.059484,8.410313,14.835379,3.698793,35.563255
SETUP_STEP5,SELL,M30,DI_GAP,175,16.966159,16.050479,9.296588,23.887607,0.028962,40.386357
SETUP_STEP5,SELL,M30,ATR,175,2.565924,2.138000,1.261000,3.552625,0.479500,7.702750
SETUP_STEP5,SELL,M30,ATR_PCT_PRICE,175,0.156115,0.149742,0.093027,0.203771,0.037592,0.407561
SETUP_STEP5,SELL,M30,EMA200_DIST_POINTS,175,886.212852,605.651798,286.295306,1182.948338,10.695811,4173.916144
SETUP_STEP5,SELL,M30,EMA200_DIST_ATR,175,2.300073,2.913398,0.790533,4.650424,-8.437694,10.939563
SETUP_STEP5,SELL,H1,RSI,175,60.230618,61.834394,51.555437,70.201509,31.243521,85.495291
SETUP_STEP5,SELL,H1,ADX,175,30.042886,28.582477,21.976807,37.345775,10.570789,61.090882
SETUP_STEP5,SELL,H1,CCI,175,109.499315,116.092042,41.178182,181.228608,-180.203740,317.319185
SETUP_STEP5,SELL,H1,DI_PLUS,175,25.148187,25.570390,19.061373,30.505416,9.016724,44.671722
SETUP_STEP5,SELL,H1,DI_MINUS,175,13.129507,12.236086,8.538579,16.641526,2.998773,32.181818
SETUP_STEP5,SELL,H1,DI_GAP,175,14.372893,14.057156,6.554564,20.547621,0.195719,38.692147
SETUP_STEP5,SELL,H1,ATR,175,3.393781,2.955000,1.829625,4.230625,0.742250,10.663500
SETUP_STEP5,SELL,H1,ATR_PCT_PRICE,175,0.205556,0.197629,0.134210,0.270516,0.058144,0.468066
SETUP_STEP5,SELL,H1,EMA200_DIST_POINTS,175,980.683042,706.177259,307.932231,1408.807816,0.937531,3754.481779
SETUP_STEP5,SELL,H1,EMA200_DIST_ATR,175,2.192689,2.078423,0.335675,3.790349,-4.680940,10.538579
SETUP_STEP5,SELL,H4,RSI,175,56.829239,56.983316,51.550850,63.722582,34.851886,75.595315
SETUP_STEP5,SELL,H4,ADX,175,26.888673,25.712338,21.773932,31.027069,15.234594,53.242314
SETUP_STEP5,SELL,H4,CCI,175,58.828964,82.188375,-29.450658,143.589407,-224.612356,306.199274
SETUP_STEP5,SELL,H4,DI_PLUS,175,22.868681,23.119278,17.543493,28.803950,8.504158,44.302336
SETUP_STEP5,SELL,H4,DI_MINUS,175,15.660940,15.091691,12.109947,19.115998,3.505896,27.713846
SETUP_STEP5,SELL,H4,DI_GAP,175,11.279961,11.240688,5.554865,16.257999,0.086901,36.780760
SETUP_STEP5,SELL,H4,ATR,175,6.196759,5.231500,3.501625,7.510125,1.236750,31.070000
SETUP_STEP5,SELL,H4,ATR_PCT_PRICE,175,0.376915,0.332095,0.260157,0.431265,0.096960,1.654800
SETUP_STEP5,SELL,H4,EMA200_DIST_POINTS,175,1950.324794,1329.478664,642.334179,2738.106218,2.463217,10015.404699
SETUP_STEP5,SELL,H4,EMA200_DIST_ATR,175,1.254337,0.860359,-1.491797,3.644858,-11.324412,13.404444
SETUP_SUCCESS,ALL,M1,RSI,9219,43.864434,44.517294,30.715589,53.768753,3.924580,93.282378
SETUP_SUCCESS,ALL,M1,ADX,9219,32.024631,29.730202,22.827214,39.063608,9.852506,87.364404
SETUP_SUCCESS,ALL,M1,CCI,9219,-32.755928,-27.044696,-160.312654,96.400632,-466.666667,466.666667
SETUP_SUCCESS,ALL,M1,DI_PLUS,9219,17.747882,16.200382,11.111968,22.223896,0.632639,63.449951
SETUP_SUCCESS,ALL,M1,DI_MINUS,9219,23.390611,20.685052,15.128595,31.873698,0.844357,65.253018
SETUP_SUCCESS,ALL,M1,DI_GAP,9219,15.002972,11.872862,4.699572,24.216879,0.004206,60.382693
SETUP_SUCCESS,ALL,M1,ATR,9219,0.693753,0.409250,0.242500,0.757125,0.020750,20.077500
SETUP_SUCCESS,ALL,M1,ATR_PCT_PRICE,9219,0.032894,0.024344,0.015687,0.039114,0.001635,0.454561
SETUP_SUCCESS,ALL,M1,EMA200_DIST_POINTS,9219,333.535950,187.019193,84.497395,377.032844,0.019144,14063.641144
SETUP_SUCCESS,ALL,M1,EMA200_DIST_ATR,9219,-1.814667,-2.648224,-5.709478,2.361499,-53.209614,38.280843
SETUP_SUCCESS,ALL,M5,RSI,9219,44.340333,42.815555,33.247395,54.513690,5.435312,89.299286
SETUP_SUCCESS,ALL,M5,ADX,9219,32.900439,30.774097,23.669480,40.283972,8.736896,85.277864
SETUP_SUCCESS,ALL,M5,CCI,9219,-61.574055,-93.250170,-149.959847,40.274763,-466.666667,465.413016
SETUP_SUCCESS,ALL,M5,DI_PLUS,9219,15.301478,13.083634,9.041442,19.851669,0.838946,52.668924
SETUP_SUCCESS,ALL,M5,DI_MINUS,9219,22.794023,23.469468,15.226284,29.890851,0.887928,54.930700
SETUP_SUCCESS,ALL,M5,DI_GAP,9219,15.861742,15.534960,8.666035,22.296967,0.000576,50.541625
SETUP_SUCCESS,ALL,M5,ATR,9219,1.502886,0.952500,0.585375,1.621875,0.089500,40.461000
SETUP_SUCCESS,ALL,M5,ATR_PCT_PRICE,9219,0.070658,0.056231,0.038439,0.085994,0.006766,1.106264
SETUP_SUCCESS,ALL,M5,EMA200_DIST_POINTS,9219,618.595756,350.983698,157.287439,708.708477,0.077456,29877.625254
SETUP_SUCCESS,ALL,M5,EMA200_DIST_ATR,9219,-0.497000,-0.846338,-4.149188,3.084960,-54.339991,51.638209
SETUP_SUCCESS,ALL,M15,RSI,9215,46.609385,46.105637,37.118832,55.620603,8.188341,91.970111
SETUP_SUCCESS,ALL,M15,ADX,9215,30.240167,27.864727,21.960545,35.987690,9.519466,88.801384
SETUP_SUCCESS,ALL,M15,CCI,9215,-48.876062,-70.170355,-145.099404,49.908502,-466.666667,449.643531
SETUP_SUCCESS,ALL,M15,DI_PLUS,9215,16.078601,14.628079,10.366429,20.392485,0.523014,50.564303
SETUP_SUCCESS,ALL,M15,DI_MINUS,9215,21.487473,21.332063,14.884413,27.801067,1.117575,53.668770
SETUP_SUCCESS,ALL,M15,DI_GAP,9215,13.422521,12.334466,6.200236,19.348503,0.000067,47.698488
SETUP_SUCCESS,ALL,M15,ATR,9215,2.516373,1.603500,1.009375,2.742625,0.189750,72.907500
SETUP_SUCCESS,ALL,M15,ATR_PCT_PRICE,9215,0.118392,0.096100,0.067411,0.144148,0.014916,1.765338
SETUP_SUCCESS,ALL,M15,EMA200_DIST_POINTS,9215,1046.960849,619.075230,278.181835,1223.432194,0.003584,46096.915336
SETUP_SUCCESS,ALL,M15,EMA200_DIST_ATR,9215,0.084023,-0.093573,-3.818328,3.882192,-43.662902,50.689819
SETUP_SUCCESS,ALL,M30,RSI,9211,48.018585,47.689533,39.286960,56.594359,6.150629,90.201408
SETUP_SUCCESS,ALL,M30,ADX,9211,29.620606,27.122350,21.327679,35.798443,9.060608,88.928684
SETUP_SUCCESS,ALL,M30,CCI,9211,-33.370901,-39.605380,-125.530006,57.471647,-461.832537,466.666667
SETUP_SUCCESS,ALL,M30,DI_PLUS,9211,16.713230,15.732569,11.215497,21.275042,0.994415,48.531876
SETUP_SUCCESS,ALL,M30,DI_MINUS,9211,20.093145,19.720861,14.033216,25.572447,0.939926,50.810502
SETUP_SUCCESS,ALL,M30,DI_GAP,9211,11.826252,10.453808,5.050035,17.155673,0.004616,46.136577
SETUP_SUCCESS,ALL,M30,ATR,9211,3.571822,2.283250,1.455125,3.890500,0.337250,83.926750
SETUP_SUCCESS,ALL,M30,ATR_PCT_PRICE,9211,0.167710,0.137758,0.098006,0.203362,0.026588,2.032152
SETUP_SUCCESS,ALL,M30,EMA200_DIST_POINTS,9211,1434.981076,846.381436,376.651271,1653.704869,0.191241,59490.243776
SETUP_SUCCESS,ALL,M30,EMA200_DIST_ATR,9211,0.340853,0.347872,-3.273680,3.815864,-32.898006,39.846463
SETUP_SUCCESS,ALL,H1,RSI,9202,49.107362,48.765379,40.524243,57.970727,9.298734,88.217262
SETUP_SUCCESS,ALL,H1,ADX,9202,29.522370,27.406993,21.230243,35.353963,9.046572,86.962608
SETUP_SUCCESS,ALL,H1,CCI,9202,-17.681588,-18.104071,-101.231797,68.205632,-456.711993,370.926804
SETUP_SUCCESS,ALL,H1,DI_PLUS,9202,17.220395,16.301441,11.956378,21.629000,1.480411,48.366814
SETUP_SUCCESS,ALL,H1,DI_MINUS,9202,18.728934,18.137398,12.992450,23.790112,0.797203,50.758862
SETUP_SUCCESS,ALL,H1,DI_GAP,9202,10.971551,9.502617,4.398514,16.052911,0.005207,44.582425
SETUP_SUCCESS,ALL,H1,ATR,9202,5.125240,3.303750,2.122000,5.476062,0.486500,120.751750
SETUP_SUCCESS,ALL,H1,ATR_PCT_PRICE,9202,0.239626,0.199273,0.141855,0.289589,0.038584,2.719031
SETUP_SUCCESS,ALL,H1,EMA200_DIST_POINTS,9202,1964.951630,1164.810772,503.134402,2335.118400,0.117430,73020.813117
SETUP_SUCCESS,ALL,H1,EMA200_DIST_ATR,9202,0.546132,0.656926,-2.759335,3.929711,-29.594933,28.089176
SETUP_SUCCESS,ALL,H4,RSI,9134,50.446363,50.695266,42.294671,58.653103,11.203518,92.544762
SETUP_SUCCESS,ALL,H4,ADX,9134,30.012599,27.722926,21.521425,36.190574,8.408214,83.878545
SETUP_SUCCESS,ALL,H4,CCI,9134,0.653417,2.675025,-80.892295,82.610508,-440.069959,366.579580
SETUP_SUCCESS,ALL,H4,DI_PLUS,9134,18.190995,17.468960,12.787079,22.867901,1.899371,56.664731
SETUP_SUCCESS,ALL,H4,DI_MINUS,9134,17.593219,17.039783,12.223911,22.303858,1.143058,47.668859
SETUP_SUCCESS,ALL,H4,DI_GAP,9134,10.700314,9.278108,4.290835,15.587794,0.003882,50.389069
SETUP_SUCCESS,ALL,H4,ATR,9134,9.948056,6.513125,4.323250,10.347000,0.958250,217.057750
SETUP_SUCCESS,ALL,H4,ATR_PCT_PRICE,9134,0.460344,0.395411,0.290591,0.543125,0.074491,4.565576
SETUP_SUCCESS,ALL,H4,EMA200_DIST_POINTS,9134,4121.032265,2458.286803,1095.314421,4851.542239,0.147989,83851.475473
SETUP_SUCCESS,ALL,H4,EMA200_DIST_ATR,9134,1.009316,0.939857,-2.637570,4.862569,-33.675090,23.536023
SETUP_SUCCESS,BUY,M1,RSI,6919,38.047150,37.607886,28.114696,48.230277,3.924580,90.967288
SETUP_SUCCESS,BUY,M1,ADX,6919,32.168390,29.799425,22.953774,39.275203,9.852506,87.364404
SETUP_SUCCESS,BUY,M1,CCI,6919,-61.189132,-54.155621,-178.470537,65.244035,-466.666667,466.471357
SETUP_SUCCESS,BUY,M1,DI_PLUS,6919,15.345033,14.525454,9.902414,19.713021,0.632639,55.825725
SETUP_SUCCESS,BUY,M1,DI_MINUS,6919,26.048103,24.097606,17.088505,34.635646,0.844357,65.253018
SETUP_SUCCESS,BUY,M1,DI_GAP,6919,15.292317,12.377794,4.841325,24.610048,0.005074,58.532849
SETUP_SUCCESS,BUY,M1,ATR,6919,0.711214,0.411250,0.243625,0.770000,0.020750,20.077500
SETUP_SUCCESS,BUY,M1,ATR_PCT_PRICE,6919,0.033626,0.024746,0.015766,0.039769,0.001635,0.424861
SETUP_SUCCESS,BUY,M1,EMA200_DIST_POINTS,6919,334.839835,183.516917,83.514185,373.447745,0.019144,14063.641144
SETUP_SUCCESS,BUY,M1,EMA200_DIST_ATR,6919,-3.921432,-4.082924,-6.601519,-1.259958,-53.209614,36.389538
SETUP_SUCCESS,BUY,M5,RSI,6919,38.516809,38.073477,30.800618,45.919839,5.435312,83.192331
SETUP_SUCCESS,BUY,M5,ADX,6919,32.787165,30.745682,23.648741,40.034180,8.736896,85.277864
SETUP_SUCCESS,BUY,M5,CCI,6919,-120.846032,-119.055653,-167.996341,-77.613168,-466.666667,437.513607
SETUP_SUCCESS,BUY,M5,DI_PLUS,6919,11.665896,11.017906,8.030656,14.600712,0.838946,41.478986
SETUP_SUCCESS,BUY,M5,DI_MINUS,6919,26.608435,26.498304,21.267119,31.864415,2.539130,54.930700
SETUP_SUCCESS,BUY,M5,DI_GAP,6919,15.902248,15.560124,8.621374,22.336107,0.000576,50.541625
SETUP_SUCCESS,BUY,M5,ATR,6919,1.524797,0.950500,0.584125,1.647750,0.095750,40.461000
SETUP_SUCCESS,BUY,M5,ATR_PCT_PRICE,6919,0.071547,0.056513,0.038664,0.086759,0.006766,0.838916
SETUP_SUCCESS,BUY,M5,EMA200_DIST_POINTS,6919,615.838837,347.661355,153.870569,703.521127,0.148117,29877.625254
SETUP_SUCCESS,BUY,M5,EMA200_DIST_ATR,6919,-1.357329,-1.749333,-4.721041,1.694237,-54.339991,51.638209
SETUP_SUCCESS,BUY,M15,RSI,6915,42.560284,42.460260,34.488929,50.302874,8.188341,83.351678
SETUP_SUCCESS,BUY,M15,ADX,6915,30.196922,27.851343,22.039280,35.848814,9.519466,88.801384
SETUP_SUCCESS,BUY,M15,CCI,6915,-98.933326,-112.137598,-162.953568,-30.747075,-466.666667,353.395771
SETUP_SUCCESS,BUY,M15,DI_PLUS,6915,13.218300,12.618266,9.264204,16.712572,0.523014,38.208274
SETUP_SUCCESS,BUY,M15,DI_MINUS,6915,24.402128,24.392362,19.032103,29.580596,1.117575,53.668770
SETUP_SUCCESS,BUY,M15,DI_GAP,6915,13.324779,12.264190,6.115558,19.312385,0.000067,47.698488
SETUP_SUCCESS,BUY,M15,ATR,6915,2.533205,1.594750,1.002500,2.771125,0.189750,72.907500
SETUP_SUCCESS,BUY,M15,ATR_PCT_PRICE,6915,0.119083,0.095957,0.066993,0.144604,0.014916,1.765338
SETUP_SUCCESS,BUY,M15,EMA200_DIST_POINTS,6915,1064.954041,630.333992,278.961882,1244.922490,0.003584,46096.915336
SETUP_SUCCESS,BUY,M15,EMA200_DIST_ATR,6915,-0.282752,-0.642386,-4.219317,3.334025,-43.662902,50.689819
SETUP_SUCCESS,BUY,M30,RSI,6911,45.139014,45.051002,37.109233,52.989003,6.150629,84.255953
SETUP_SUCCESS,BUY,M30,ADX,6911,29.703084,27.104241,21.353696,35.782421,9.060608,88.928684
SETUP_SUCCESS,BUY,M30,CCI,6911,-70.761862,-79.392736,-146.136920,13.687309,-461.832537,395.678942
SETUP_SUCCESS,BUY,M30,DI_PLUS,6911,14.686840,14.206244,10.265628,18.494618,0.994415,41.774133
SETUP_SUCCESS,BUY,M30,DI_MINUS,6911,22.107702,21.860979,16.573498,27.359574,0.939926,50.810502
SETUP_SUCCESS,BUY,M30,DI_GAP,6911,11.693105,10.377731,4.989105,16.849031,0.004616,46.136577
SETUP_SUCCESS,BUY,M30,ATR,6911,3.566283,2.266000,1.440750,3.906000,0.337250,83.926750
SETUP_SUCCESS,BUY,M30,ATR_PCT_PRICE,6911,0.167620,0.137511,0.097719,0.203362,0.026588,2.032152
SETUP_SUCCESS,BUY,M30,EMA200_DIST_POINTS,6911,1555.997574,945.178369,420.824258,1806.644132,0.191241,59490.243776
SETUP_SUCCESS,BUY,M30,EMA200_DIST_ATR,6911,0.108976,-0.024475,-3.938806,4.056672,-32.898006,39.846463
SETUP_SUCCESS,BUY,H1,RSI,6902,47.263522,46.942669,39.020530,55.406443,9.298734,88.217262
SETUP_SUCCESS,BUY,H1,ADX,6902,29.642243,27.446986,21.353265,35.318066,9.046572,86.962608
SETUP_SUCCESS,BUY,H1,CCI,6902,-41.589268,-44.380662,-119.379169,45.535199,-456.711993,370.926804
SETUP_SUCCESS,BUY,H1,DI_PLUS,6902,15.998055,15.349652,11.244719,19.967900,1.480411,44.711289
SETUP_SUCCESS,BUY,H1,DI_MINUS,6902,19.932460,19.518126,14.341837,25.047849,0.797203,50.758862
SETUP_SUCCESS,BUY,H1,DI_GAP,6902,10.857747,9.417101,4.293806,15.896048,0.005207,44.582425
SETUP_SUCCESS,BUY,H1,ATR,6902,5.107227,3.260750,2.105562,5.514000,0.486500,102.780750
SETUP_SUCCESS,BUY,H1,ATR_PCT_PRICE,6902,0.239173,0.198594,0.141186,0.289529,0.038584,2.719031
SETUP_SUCCESS,BUY,H1,EMA200_DIST_POINTS,6902,2245.746819,1401.376205,624.348507,2629.400001,0.117430,73020.813117
SETUP_SUCCESS,BUY,H1,EMA200_DIST_ATR,6902,0.364799,0.410090,-3.773555,4.514752,-29.594933,28.089176
SETUP_SUCCESS,BUY,H4,RSI,6856,49.729223,49.756299,40.763758,58.691508,11.203518,92.544762
SETUP_SUCCESS,BUY,H4,ADX,6856,30.831158,28.344582,21.760864,37.180709,8.408214,83.878545
SETUP_SUCCESS,BUY,H4,CCI,6856,-5.771148,-1.903216,-86.534766,75.153432,-440.069959,337.026131
SETUP_SUCCESS,BUY,H4,DI_PLUS,6856,17.950509,17.234316,12.523783,22.640974,1.899371,56.664731
SETUP_SUCCESS,BUY,H4,DI_MINUS,6856,17.799369,17.232810,12.309193,22.658398,1.143058,47.668859
SETUP_SUCCESS,BUY,H4,DI_GAP,6856,10.837201,9.274817,4.352224,15.790038,0.003882,50.389069
SETUP_SUCCESS,BUY,H4,ATR,6856,9.927610,6.527375,4.311500,10.355125,1.117000,211.240750
SETUP_SUCCESS,BUY,H4,ATR_PCT_PRICE,6856,0.460380,0.396372,0.291781,0.544608,0.086940,4.565576
SETUP_SUCCESS,BUY,H4,EMA200_DIST_POINTS,6856,4390.420593,2641.694437,1235.770206,5135.441417,0.692111,83851.475473
SETUP_SUCCESS,BUY,H4,EMA200_DIST_ATR,6856,0.917865,0.867770,-3.107603,5.126576,-33.675090,22.255066
SETUP_SUCCESS,SELL,M1,RSI,2300,61.364345,61.182888,52.274959,70.775035,18.402347,93.282378
SETUP_SUCCESS,SELL,M1,ADX,2300,31.592165,29.357641,22.451754,38.584509,10.384996,79.438587
SETUP_SUCCESS,SELL,M1,CCI,2300,52.778566,37.987497,-66.128469,168.850582,-377.184118,466.666667
SETUP_SUCCESS,SELL,M1,DI_PLUS,2300,24.976280,22.351838,16.547036,33.096434,1.002371,63.449951
SETUP_SUCCESS,SELL,M1,DI_MINUS,2300,15.396182,14.730087,10.142319,19.668366,1.547528,45.452125
SETUP_SUCCESS,SELL,M1,DI_GAP,2300,14.132547,10.459480,4.264506,23.109190,0.004206,60.382693
SETUP_SUCCESS,SELL,M1,ATR,2300,0.641227,0.403875,0.238000,0.707687,0.025500,14.790000
SETUP_SUCCESS,SELL,M1,ATR_PCT_PRICE,2300,0.030690,0.023584,0.015480,0.037189,0.001999,0.454561
SETUP_SUCCESS,SELL,M1,EMA200_DIST_POINTS,2300,329.613521,202.252032,88.536604,387.464389,0.050371,4766.511029
SETUP_SUCCESS,SELL,M1,EMA200_DIST_ATR,2300,4.523030,4.611722,1.771756,7.321805,-27.443550,38.280843
SETUP_SUCCESS,SELL,M5,RSI,2300,61.859011,62.433137,54.947810,68.957794,28.467317,89.299286
SETUP_SUCCESS,SELL,M5,ADX,2300,33.241194,30.834162,23.713942,40.906590,10.546171,84.626677
SETUP_SUCCESS,SELL,M5,CCI,2300,116.731513,114.494060,80.198809,161.283117,-253.711926,465.413016
SETUP_SUCCESS,SELL,M5,DI_PLUS,2300,26.238257,25.969787,21.088574,31.210572,4.184314,52.668924
SETUP_SUCCESS,SELL,M5,DI_MINUS,2300,11.319274,10.537165,7.654311,14.170334,0.887928,39.365465
SETUP_SUCCESS,SELL,M5,DI_GAP,2300,15.739891,15.414746,8.778857,22.102692,0.000858,49.014700
SETUP_SUCCESS,SELL,M5,ATR,2300,1.436973,0.955125,0.587875,1.558000,0.089500,21.420000
SETUP_SUCCESS,SELL,M5,ATR_PCT_PRICE,2300,0.067984,0.055525,0.037946,0.083968,0.006941,1.106264
SETUP_SUCCESS,SELL,M5,EMA200_DIST_POINTS,2300,626.889287,360.100951,164.784775,728.176347,0.077456,10892.960251
SETUP_SUCCESS,SELL,M5,EMA200_DIST_ATR,2300,2.091096,2.550799,-0.986020,5.532270,-35.014538,29.288051
SETUP_SUCCESS,SELL,M15,RSI,2300,58.783093,58.892516,51.317953,66.714227,20.458539,91.970111
SETUP_SUCCESS,SELL,M15,ADX,2300,30.370183,27.899851,21.739596,36.393387,10.006772,81.746089
SETUP_SUCCESS,SELL,M15,CCI,2300,101.622190,114.124047,47.523910,161.423166,-187.254219,449.643531
SETUP_SUCCESS,SELL,M15,DI_PLUS,2300,24.678158,24.447664,19.427389,29.703341,3.007170,50.564303
SETUP_SUCCESS,SELL,M15,DI_MINUS,2300,12.724499,12.214152,8.914222,16.031533,1.578328,35.095005
SETUP_SUCCESS,SELL,M15,DI_GAP,2300,13.716387,12.807806,6.483846,19.540239,0.010687,46.502785
SETUP_SUCCESS,SELL,M15,ATR,2300,2.465768,1.629250,1.026500,2.656812,0.204500,35.399500
SETUP_SUCCESS,SELL,M15,ATR_PCT_PRICE,2300,0.116315,0.096279,0.068575,0.141401,0.016017,1.363695
SETUP_SUCCESS,SELL,M15,EMA200_DIST_POINTS,2300,992.863926,590.678746,275.124338,1156.046976,0.141780,16669.440202
SETUP_SUCCESS,SELL,M15,EMA200_DIST_ATR,2300,1.186740,1.412414,-2.198935,4.787832,-30.514051,32.032510
SETUP_SUCCESS,SELL,M30,RSI,2300,56.671071,56.681102,48.785049,64.814879,15.823347,90.201408
SETUP_SUCCESS,SELL,M30,ADX,2300,29.372776,27.257533,21.304250,35.852985,10.723586,77.244896
SETUP_SUCCESS,SELL,M30,CCI,2300,78.980808,89.846960,3.240681,147.469828,-263.984359,466.666667
SETUP_SUCCESS,SELL,M30,DI_PLUS,2300,22.802089,22.582959,17.396653,28.016535,1.527606,48.531876
SETUP_SUCCESS,SELL,M30,DI_MINUS,2300,14.039838,13.366230,9.921499,17.701728,1.785601,38.856283
SETUP_SUCCESS,SELL,M30,DI_GAP,2300,12.226331,10.718302,5.187259,17.943519,0.013876,43.980848
SETUP_SUCCESS,SELL,M30,ATR,2300,3.588466,2.323375,1.507625,3.779625,0.367000,77.860000
SETUP_SUCCESS,SELL,M30,ATR_PCT_PRICE,2300,0.167978,0.138619,0.098993,0.203507,0.028744,1.668030
SETUP_SUCCESS,SELL,M30,EMA200_DIST_POINTS,2300,1071.352809,617.124647,269.625193,1255.080885,0.578001,16847.400403
SETUP_SUCCESS,SELL,M30,EMA200_DIST_ATR,2300,1.037593,1.097709,-1.388078,3.449311,-20.984006,22.493132
SETUP_SUCCESS,SELL,H1,RSI,2300,54.640487,54.948353,46.155491,63.207882,14.317837,85.704768
SETUP_SUCCESS,SELL,H1,ADX,2300,29.162648,27.174713,20.825780,35.691926,10.034772,73.767288
SETUP_SUCCESS,SELL,H1,CCI,2300,54.062242,63.072700,-29.564039,130.712496,-317.081384,340.230503
SETUP_SUCCESS,SELL,H1,DI_PLUS,2300,20.888477,20.466421,14.777659,26.379400,1.835689,48.366814
SETUP_SUCCESS,SELL,H1,DI_MINUS,2300,15.117307,14.395998,10.422398,19.146341,2.720608,45.493573
SETUP_SUCCESS,SELL,H1,DI_GAP,2300,11.313064,9.750084,4.632318,16.690082,0.015439,42.267830
SETUP_SUCCESS,SELL,H1,ATR,2300,5.179296,3.382750,2.173438,5.390250,0.693250,120.751750
SETUP_SUCCESS,SELL,H1,ATR_PCT_PRICE,2300,0.240985,0.200772,0.144019,0.289842,0.053215,2.359970
SETUP_SUCCESS,SELL,H1,EMA200_DIST_POINTS,2300,1122.321893,670.790920,293.104873,1341.915310,0.542915,12958.084118
SETUP_SUCCESS,SELL,H1,EMA200_DIST_ATR,2300,1.090291,1.026177,-0.784654,2.842899,-17.188036,14.778435
SETUP_SUCCESS,SELL,H4,RSI,2278,52.604712,52.475885,46.717308,58.565149,17.785616,85.496997
SETUP_SUCCESS,SELL,H4,ADX,2278,27.549015,26.267982,20.728405,33.142054,10.900567,74.847449
SETUP_SUCCESS,SELL,H4,CCI,2278,19.989158,27.549681,-66.548524,102.675184,-334.656554,366.579580
SETUP_SUCCESS,SELL,H4,DI_PLUS,2278,18.914775,18.178899,13.603569,23.684132,2.181577,48.385709
SETUP_SUCCESS,SELL,H4,DI_MINUS,2278,16.972777,16.264032,12.065733,21.190444,3.497262,45.023627
SETUP_SUCCESS,SELL,H4,DI_GAP,2278,10.288333,9.310179,4.129677,14.928899,0.006167,42.927261
SETUP_SUCCESS,SELL,H4,ATR,2278,10.009590,6.495625,4.360000,10.325812,0.958250,217.057750
SETUP_SUCCESS,SELL,H4,ATR_PCT_PRICE,2278,0.460237,0.392633,0.287972,0.538612,0.074491,4.242172
SETUP_SUCCESS,SELL,H4,EMA200_DIST_POINTS,2278,3310.265635,1933.064446,785.772289,4018.060885,0.147989,43298.482266
SETUP_SUCCESS,SELL,H4,EMA200_DIST_ATR,2278,1.284554,1.099857,-1.608363,4.147901,-17.769717,23.536023
