Direction,TF,Feature,Outcome,N_total,N_complete,N_missing,N_zero,Median,Q1,Q3,IQR,Min,Max
POOLED_SENSITIVITY,M15,ADX,TARGET,4414,4411,3,0,27.168763,21.694630,35.182036,13.487406,9.298184,77.089038
POOLED_SENSITIVITY,M15,ADX,BE,361,361,0,0,26.844752,21.274954,34.123867,12.848913,11.548873,60.923189
POOLED_SENSITIVITY,M15,ADX,OTHER_NONSTOP,1,1,0,0,12.114931,12.114931,12.114931,0.000000,12.114931,12.114931
POOLED_SENSITIVITY,M15,DIPlus,STOP,88,88,0,0,17.327991,11.931835,21.573005,9.641170,4.634804,34.157307
POOLED_SENSITIVITY,M15,DIPlus,NON-STOP,4776,4773,3,0,17.281567,12.587853,22.646056,10.058203,1.416934,45.484643
POOLED_SENSITIVITY,M15,DIPlus,TARGET,4414,4411,3,0,17.331956,12.674530,22.670848,9.996318,1.416934,45.484643
POOLED_SENSITIVITY,M15,DIPlus,BE,361,361,0,0,16.639533,11.352066,22.042550,10.690484,3.076742,41.784023
POOLED_SENSITIVITY,M15,DIPlus,OTHER_NONSTOP,1,1,0,0,14.195578,14.195578,14.195578,0.000000,14.195578,14.195578
POOLED_SENSITIVITY,M15,DIMinus,STOP,88,88,0,0,19.394792,14.892927,25.120704,10.227776,6.073755,35.482031
POOLED_SENSITIVITY,M15,DIMinus,NON-STOP,4776,4773,3,0,19.723241,14.446209,25.247507,10.801298,1.097202,51.818355
POOLED_SENSITIVITY,M15,DIMinus,TARGET,4414,4411,3,0,19.652716,14.419772,25.234402,10.814630,1.097202,51.818355
POOLED_SENSITIVITY,M15,DIMinus,BE,361,361,0,0,20.313992,14.919688,25.376368,10.456680,3.369042,46.448666
POOLED_SENSITIVITY,M15,DIMinus,OTHER_NONSTOP,1,1,0,0,13.106280,13.106280,13.106280,0.000000,13.106280,13.106280
POOLED_SENSITIVITY,M15,DIGap,STOP,88,88,0,0,8.636406,4.378147,15.751438,11.373291,0.072313,30.297227
POOLED_SENSITIVITY,M15,DIGap,NON-STOP,4776,4773,3,0,9.439057,4.439226,16.261203,11.821977,0.002422,44.929568
POOLED_SENSITIVITY,M15,DIGap,TARGET,4414,4411,3,0,9.423431,4.432849,16.222394,11.789545,0.002422,44.929568
POOLED_SENSITIVITY,M15,DIGap,BE,361,361,0,0,9.888165,4.573513,16.803583,12.230070,0.046739,39.817306
POOLED_SENSITIVITY,M15,DIGap,OTHER_NONSTOP,1,1,0,0,1.089298,1.089298,1.089298,0.000000,1.089298,1.089298
POOLED_SENSITIVITY,M15,ATR,STOP,88,88,0,0,2.575000,1.205000,7.912500,6.707500,0.460000,49.970000
POOLED_SENSITIVITY,M15,ATR,NON-STOP,4776,4773,3,0,1.840000,1.160000,3.220000,2.060000,0.200000,75.340000
POOLED_SENSITIVITY,M15,ATR,TARGET,4414,4411,3,0,1.910000,1.200000,3.300000,2.100000,0.200000,75.340000
POOLED_SENSITIVITY,M15,ATR,BE,361,361,0,0,1.250000,0.840000,1.970000,1.130000,0.280000,6.880000
POOLED_SENSITIVITY,M15,ATR,OTHER_NONSTOP,1,1,0,0,7.530000,7.530000,7.530000,0.000000,7.530000,7.530000
POOLED_SENSITIVITY,M15,CCI,STOP,88,88,0,0,-10.134994,-100.710725,52.154028,152.864753,-293.752979,158.107058
POOLED_SENSITIVITY,M15,CCI,NON-STOP,4776,4773,3,0,-19.863347,-104.329198,63.446304,167.775502,-466.666667,466.666667
POOLED_SENSITIVITY,M15,CCI,TARGET,4414,4411,3,0,-19.558151,-104.285474,63.659195,167.944670,-440.041523,466.666667
POOLED_SENSITIVITY,M15,CCI,BE,361,361,0,0,-24.831830,-104.613357,60.675957,165.289314,-466.666667,239.467288
POOLED_SENSITIVITY,M15,CCI,OTHER_NONSTOP,1,1,0,0,16.628928,16.628928,16.628928,0.000000,16.628928,16.628928
POOLED_SENSITIVITY,M15,EMA20,STOP,88,88,0,0,1955.400000,1456.057500,4064.232500,2608.175000,1123.160000,5393.170000
POOLED_SENSITIVITY,M15,EMA20,NON-STOP,4776,4773,3,0,1762.860000,1291.860000,2038.920000,747.060000,1061.670000,5349.850000
POOLED_SENSITIVITY,M15,EMA20,TARGET,4414,4411,3,0,1780.790000,1295.990000,2157.940000,861.950000,1061.670000,5349.850000
POOLED_SENSITIVITY,M15,EMA20,BE,361,361,0,0,1325.110000,1249.720000,1819.430000,569.710000,1067.430000,5199.290000
POOLED_SENSITIVITY,M15,EMA20,OTHER_NONSTOP,1,1,0,0,4394.060000,4394.060000,4394.060000,0.000000,4394.060000,4394.060000
POOLED_SENSITIVITY,M15,EMA50,STOP,88,88,0,0,1954.075000,1455.007500,4059.535000,2604.527500,1122.980000,5398.130000
POOLED_SENSITIVITY,M15,EMA50,NON-STOP,4776,4773,3,0,1762.270000,1291.690000,2036.740000,745.050000,1060.480000,5406.380000
POOLED_SENSITIVITY,M15,EMA50,TARGET,4414,4411,3,0,1780.520000,1295.745000,2157.985000,862.240000,1060.480000,5406.380000
POOLED_SENSITIVITY,M15,EMA50,BE,361,361,0,0,1324.790000,1248.230000,1817.500000,569.270000,1068.520000,5190.250000
POOLED_SENSITIVITY,M15,EMA50,OTHER_NONSTOP,1,1,0,0,4397.660000,4397.660000,4397.660000,0.000000,4397.660000,4397.660000
POOLED_SENSITIVITY,M15,EMA100,STOP,88,88,0,0,1949.615000,1454.912500,4049.855000,2594.942500,1122.530000,5401.130000
POOLED_SENSITIVITY,M15,EMA100,NON-STOP,4776,4773,3,0,1760.460000,1291.390000,2035.490000,744.100000,1059.040000,5407.680000
POOLED_SENSITIVITY,M15,EMA100,TARGET,4414,4411,3,0,1779.870000,1295.565000,2157.755000,862.190000,1059.040000,5407.680000
POOLED_SENSITIVITY,M15,EMA100,BE,361,361,0,0,1324.740000,1248.350000,1816.080000,567.730000,1067.520000,5182.340000
POOLED_SENSITIVITY,M15,EMA100,OTHER_NONSTOP,1,1,0,0,4398.970000,4398.970000,4398.970000,0.000000,4398.970000,4398.970000
POOLED_SENSITIVITY,M15,EMA200,STOP,88,88,0,0,1944.435000,1456.365000,4055.302500,2598.937500,1122.740000,5348.130000
POOLED_SENSITIVITY,M15,EMA200,NON-STOP,4776,4773,3,0,1760.000000,1290.560000,2034.990000,744.430000,1059.820000,5341.100000
POOLED_SENSITIVITY,M15,EMA200,TARGET,4414,4411,3,0,1780.280000,1295.370000,2159.310000,863.940000,1059.820000,5341.100000
POOLED_SENSITIVITY,M15,EMA200,BE,361,361,0,0,1324.610000,1248.470000,1815.650000,567.180000,1066.700000,5166.550000
POOLED_SENSITIVITY,M15,EMA200,OTHER_NONSTOP,1,1,0,0,4394.430000,4394.430000,4394.430000,0.000000,4394.430000,4394.430000
POOLED_SENSITIVITY,M15,EMA200DistATR,STOP,88,88,0,0,-0.064394,-3.017252,2.618430,5.635683,-11.232104,23.298806
POOLED_SENSITIVITY,M15,EMA200DistATR,NON-STOP,4776,4773,3,0,0.403816,-2.930359,3.946985,6.877344,-40.258289,44.927479
POOLED_SENSITIVITY,M15,EMA200DistATR,TARGET,4414,4411,3,0,0.409457,-2.844142,3.947254,6.791396,-40.258289,44.927479
POOLED_SENSITIVITY,M15,EMA200DistATR,BE,361,361,0,0,0.068366,-3.895123,3.910768,7.805891,-21.836837,25.601663
POOLED_SENSITIVITY,M15,EMA200DistATR,OTHER_NONSTOP,1,1,0,0,-0.011087,-0.011087,-0.011087,0.000000,-0.011087,-0.011087
POOLED_SENSITIVITY,M15,RSISlope5,STOP,88,88,0,0,-0.569170,-1.727186,0.344648,2.071834,-6.333501,5.215568
POOLED_SENSITIVITY,M15,RSISlope5,NON-STOP,4776,4773,3,0,-0.557094,-1.786090,0.737959,2.524049,-10.479252,9.342807
POOLED_SENSITIVITY,M15,RSISlope5,TARGET,4414,4411,3,0,-0.555116,-1.810632,0.747257,2.557890,-10.479252,9.342807
POOLED_SENSITIVITY,M15,RSISlope5,BE,361,361,0,0,-0.566176,-1.519802,0.601586,2.121388,-6.705082,5.925248
POOLED_SENSITIVITY,M15,RSISlope5,OTHER_NONSTOP,1,1,0,0,1.047472,1.047472,1.047472,0.000000,1.047472,1.047472
POOLED_SENSITIVITY,M15,CCISlope5,STOP,88,88,0,0,-6.738538,-21.563123,9.837648,31.400770,-67.742306,84.578533
POOLED_SENSITIVITY,M15,CCISlope5,NON-STOP,4776,4773,3,0,-7.121635,-24.557406,12.128472,36.685878,-117.090203,109.918685
POOLED_SENSITIVITY,M15,CCISlope5,TARGET,4414,4411,3,0,-6.806325,-24.621301,12.415620,37.036921,-107.217682,109.918685
POOLED_SENSITIVITY,M15,CCISlope5,BE,361,361,0,0,-9.983666,-23.476929,8.147685,31.624614,-117.090203,58.947893
POOLED_SENSITIVITY,M15,CCISlope5,OTHER_NONSTOP,1,1,0,0,18.621900,18.621900,18.621900,0.000000,18.621900,18.621900
POOLED_SENSITIVITY,M15,ADXSlope5,STOP,88,88,0,0,0.199216,-1.012783,1.152592,2.165374,-3.730642,4.063328
POOLED_SENSITIVITY,M15,ADXSlope5,NON-STOP,4776,4773,3,0,-0.185849,-1.136904,0.923639,2.060543,-5.706063,4.887775
POOLED_SENSITIVITY,M15,ADXSlope5,TARGET,4414,4411,3,0,-0.200718,-1.144774,0.905616,2.050390,-5.706063,4.887775
POOLED_SENSITIVITY,M15,ADXSlope5,BE,361,361,0,0,0.038682,-0.985656,1.113850,2.099506,-3.974503,4.335320
POOLED_SENSITIVITY,M15,ADXSlope5,OTHER_NONSTOP,1,1,0,0,-1.203855,-1.203855,-1.203855,0.000000,-1.203855,-1.203855
POOLED_SENSITIVITY,M15,ATRRegime,STOP,88,88,0,0,0.908984,0.694538,1.213115,0.518578,0.402027,3.662947
POOLED_SENSITIVITY,M15,ATRRegime,NON-STOP,4776,4773,3,0,0.972882,0.736612,1.364117,0.627505,0.161144,13.035907
POOLED_SENSITIVITY,M15,ATRRegime,TARGET,4414,4411,3,0,0.975086,0.741464,1.368425,0.626960,0.161144,13.035907
POOLED_SENSITIVITY,M15,ATRRegime,BE,361,361,0,0,0.929147,0.673243,1.239323,0.566080,0.287174,5.511271
POOLED_SENSITIVITY,M15,ATRRegime,OTHER_NONSTOP,1,1,0,0,1.569792,1.569792,1.569792,0.000000,1.569792,1.569792
POOLED_SENSITIVITY,M15,EMA20Slope5ATR,STOP,88,88,0,0,0.012717,-0.083264,0.098833,0.182097,-0.473051,0.290333
POOLED_SENSITIVITY,M15,EMA20Slope5ATR,NON-STOP,4776,4773,3,0,0.009886,-0.073125,0.091911,0.165036,-0.660264,1.110954
POOLED_SENSITIVITY,M15,EMA20Slope5ATR,TARGET,4414,4411,3,0,0.010409,-0.071242,0.091522,0.162764,-0.660264,1.110954
POOLED_SENSITIVITY,M15,EMA20Slope5ATR,BE,361,361,0,0,0.005381,-0.081433,0.101272,0.182705,-0.560673,0.910038
POOLED_SENSITIVITY,M15,EMA20Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.001536,-0.001536,-0.001536,0.000000,-0.001536,-0.001536
POOLED_SENSITIVITY,M15,EMA50Slope5ATR,STOP,88,88,0,0,0.006193,-0.056638,0.058052,0.114690,-0.328601,0.395082
POOLED_SENSITIVITY,M15,EMA50Slope5ATR,NON-STOP,4776,4773,3,0,0.009454,-0.046411,0.069784,0.116195,-0.613077,0.874449
POOLED_SENSITIVITY,M15,EMA50Slope5ATR,TARGET,4414,4411,3,0,0.009952,-0.045352,0.069569,0.114921,-0.613077,0.663179
POOLED_SENSITIVITY,M15,EMA50Slope5ATR,BE,361,361,0,0,0.001716,-0.069840,0.075244,0.145084,-0.322961,0.874449
POOLED_SENSITIVITY,M15,EMA50Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.021413,-0.021413,-0.021413,0.000000,-0.021413,-0.021413
POOLED_SENSITIVITY,M15,EMA200Slope5ATR,STOP,88,88,0,0,0.004208,-0.024860,0.030769,0.055628,-0.106672,0.236534
POOLED_SENSITIVITY,M15,EMA200Slope5ATR,NON-STOP,4776,4773,3,1,0.005845,-0.026937,0.042392,0.069329,-0.400540,0.470828
POOLED_SENSITIVITY,M15,EMA200Slope5ATR,TARGET,4414,4411,3,1,0.006239,-0.026104,0.042384,0.068488,-0.400540,0.470828
POOLED_SENSITIVITY,M15,EMA200Slope5ATR,BE,361,361,0,0,0.003226,-0.036048,0.043086,0.079134,-0.214942,0.271431
POOLED_SENSITIVITY,M15,EMA200Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.000527,-0.000527,-0.000527,0.000000,-0.000527,-0.000527
POOLED_SENSITIVITY,M15,EMAGap2050ATR,STOP,88,88,0,0,0.049465,-0.637718,0.897362,1.535080,-3.797336,6.794402
POOLED_SENSITIVITY,M15,EMAGap2050ATR,NON-STOP,4776,4773,3,0,0.157770,-0.616046,0.963907,1.579953,-11.280743,13.186329
POOLED_SENSITIVITY,M15,EMAGap2050ATR,TARGET,4414,4411,3,0,0.164628,-0.595364,0.972864,1.568227,-11.280743,13.186329
POOLED_SENSITIVITY,M15,EMAGap2050ATR,BE,361,361,0,0,0.062306,-0.910616,0.839495,1.750111,-5.224408,12.697017
POOLED_SENSITIVITY,M15,EMAGap2050ATR,OTHER_NONSTOP,1,1,0,0,-0.477365,-0.477365,-0.477365,0.000000,-0.477365,-0.477365
POOLED_SENSITIVITY,M15,EMAGap50200ATR,STOP,88,88,0,0,0.357697,-1.984981,2.248143,4.233124,-8.739432,16.335510
POOLED_SENSITIVITY,M15,EMAGap50200ATR,NON-STOP,4776,4773,3,0,0.317558,-1.824673,2.856738,4.681411,-27.551360,31.704748
POOLED_SENSITIVITY,M15,EMAGap50200ATR,TARGET,4414,4411,3,0,0.347568,-1.774522,2.842517,4.617038,-27.551360,31.704748
POOLED_SENSITIVITY,M15,EMAGap50200ATR,BE,361,361,0,0,0.103121,-2.179821,3.016936,5.196757,-18.027918,20.877730
POOLED_SENSITIVITY,M15,EMAGap50200ATR,OTHER_NONSTOP,1,1,0,0,0.429035,0.429035,0.429035,0.000000,0.429035,0.429035
POOLED_SENSITIVITY,M15,EMACompressionATR,STOP,88,88,0,0,2.927670,1.476896,5.783212,4.306316,0.352544,20.856808
POOLED_SENSITIVITY,M15,EMACompressionATR,NON-STOP,4776,4773,3,0,3.198526,1.612596,5.733287,4.120691,0.045452,44.891077
POOLED_SENSITIVITY,M15,EMACompressionATR,TARGET,4414,4411,3,0,3.156632,1.600919,5.687955,4.087036,0.045452,44.891077
POOLED_SENSITIVITY,M15,EMACompressionATR,BE,361,361,0,0,3.746929,1.728684,6.468323,4.739639,0.170502,21.949107
POOLED_SENSITIVITY,M15,EMACompressionATR,OTHER_NONSTOP,1,1,0,0,0.651156,0.651156,0.651156,0.000000,0.651156,0.651156
POOLED_SENSITIVITY,M30,RSI,STOP,88,88,0,0,49.264634,43.451416,55.537215,12.085799,10.575836,71.366343
POOLED_SENSITIVITY,M30,RSI,NON-STOP,4776,4772,4,0,50.514866,42.832793,58.529325,15.696532,8.128369,88.679887
POOLED_SENSITIVITY,M30,RSI,TARGET,4414,4411,3,0,50.614889,43.035226,58.658640,15.623414,8.128369,88.679887
POOLED_SENSITIVITY,M30,RSI,BE,361,360,1,0,49.411252,41.483816,57.127402,15.643587,13.977087,81.150702
POOLED_SENSITIVITY,M30,RSI,OTHER_NONSTOP,1,1,0,0,46.424039,46.424039,46.424039,0.000000,46.424039,46.424039
POOLED_SENSITIVITY,M30,ADX,STOP,88,88,0,0,25.986595,20.082909,32.232464,12.149555,11.501651,66.932411
POOLED_SENSITIVITY,M30,ADX,NON-STOP,4776,4772,4,0,27.034744,21.174936,35.444514,14.269578,8.469857,90.178377
POOLED_SENSITIVITY,M30,ADX,TARGET,4414,4411,3,0,27.121310,21.193214,35.485143,14.291929,8.469857,90.178377
POOLED_SENSITIVITY,M30,ADX,BE,361,360,1,0,26.189822,21.141391,34.707136,13.565746,11.755234,64.955752
POOLED_SENSITIVITY,M30,ADX,OTHER_NONSTOP,1,1,0,0,15.179722,15.179722,15.179722,0.000000,15.179722,15.179722
POOLED_SENSITIVITY,M30,DIPlus,STOP,88,88,0,0,17.308015,12.456537,21.907122,9.450585,2.794467,37.787916
POOLED_SENSITIVITY,M30,DIPlus,NON-STOP,4776,4772,4,0,18.259264,13.247986,23.375157,10.127171,1.323925,48.200923
POOLED_SENSITIVITY,M30,DIPlus,TARGET,4414,4411,3,0,18.298552,13.342742,23.400001,10.057258,1.323925,48.200923
POOLED_SENSITIVITY,M30,DIPlus,BE,361,360,1,0,17.483884,12.591842,22.678117,10.086274,2.661124,37.960810
POOLED_SENSITIVITY,M30,DIPlus,OTHER_NONSTOP,1,1,0,0,13.112636,13.112636,13.112636,0.000000,13.112636,13.112636
POOLED_SENSITIVITY,M30,DIMinus,STOP,88,88,0,0,18.436310,13.602938,22.800764,9.197825,6.030553,39.124520
POOLED_SENSITIVITY,M30,DIMinus,NON-STOP,4776,4772,4,0,17.607948,12.651928,22.638355,9.986427,1.084529,49.993942
POOLED_SENSITIVITY,M30,DIMinus,TARGET,4414,4411,3,0,17.600720,12.636213,22.586398,9.950184,1.084529,49.993942
POOLED_SENSITIVITY,M30,DIMinus,BE,361,360,1,0,17.681359,12.904196,22.885628,9.981432,3.709976,44.834172
POOLED_SENSITIVITY,M30,DIMinus,OTHER_NONSTOP,1,1,0,0,12.086481,12.086481,12.086481,0.000000,12.086481,12.086481
POOLED_SENSITIVITY,M30,DIGap,STOP,88,88,0,0,8.591537,3.117454,14.340822,11.223369,0.011093,36.330053
POOLED_SENSITIVITY,M30,DIGap,NON-STOP,4776,4772,4,0,8.968132,4.242926,15.229436,10.986510,0.003325,45.721780
POOLED_SENSITIVITY,M30,DIGap,TARGET,4414,4411,3,0,8.941332,4.261264,15.238762,10.977498,0.003325,45.721780
POOLED_SENSITIVITY,M30,DIGap,BE,361,360,1,0,9.391978,4.056504,15.117854,11.061350,0.022337,36.835466
POOLED_SENSITIVITY,M30,DIGap,OTHER_NONSTOP,1,1,0,0,1.026155,1.026155,1.026155,0.000000,1.026155,1.026155
POOLED_SENSITIVITY,M30,ATR,STOP,88,88,0,0,4.210000,1.855000,11.287500,9.432500,0.740000,99.450000
POOLED_SENSITIVITY,M30,ATR,NON-STOP,4776,4772,4,0,2.710000,1.710000,4.552500,2.842500,0.470000,97.360000
POOLED_SENSITIVITY,M30,ATR,TARGET,4414,4411,3,0,2.790000,1.760000,4.725000,2.965000,0.520000,97.360000
POOLED_SENSITIVITY,M30,ATR,BE,361,360,1,0,1.890000,1.230000,3.025000,1.795000,0.470000,19.100000
POOLED_SENSITIVITY,M30,ATR,OTHER_NONSTOP,1,1,0,0,9.070000,9.070000,9.070000,0.000000,9.070000,9.070000
POOLED_SENSITIVITY,M30,CCI,STOP,88,88,0,0,3.714526,-91.398569,68.426427,159.824996,-293.688854,226.614495
POOLED_SENSITIVITY,M30,CCI,NON-STOP,4776,4772,4,0,7.526568,-78.976478,81.247338,160.223816,-453.017774,426.806241
POOLED_SENSITIVITY,M30,CCI,TARGET,4414,4411,3,0,7.999900,-78.654804,81.637571,160.292375,-453.017774,426.806241
POOLED_SENSITIVITY,M30,CCI,BE,361,360,1,0,-4.174737,-83.913358,72.547215,156.460574,-296.081396,238.103098
POOLED_SENSITIVITY,M30,CCI,OTHER_NONSTOP,1,1,0,0,-6.202668,-6.202668,-6.202668,0.000000,-6.202668,-6.202668
POOLED_SENSITIVITY,M30,EMA20,STOP,88,88,0,0,1954.745000,1455.332500,4061.120000,2605.787500,1123.090000,5391.860000
POOLED_SENSITIVITY,M30,EMA20,NON-STOP,4776,4772,4,0,1762.550000,1291.607500,2037.915000,746.307500,1061.140000,5395.650000
POOLED_SENSITIVITY,M30,EMA20,TARGET,4414,4411,3,0,1780.480000,1295.845000,2158.165000,862.320000,1061.140000,5395.650000
POOLED_SENSITIVITY,M30,EMA20,BE,361,360,1,0,1325.730000,1249.907500,1818.530000,568.622500,1068.460000,5193.010000
POOLED_SENSITIVITY,M30,EMA20,OTHER_NONSTOP,1,1,0,0,4396.730000,4396.730000,4396.730000,0.000000,4396.730000,4396.730000
POOLED_SENSITIVITY,M30,EMA50,STOP,88,88,0,0,1949.435000,1454.947500,4049.447500,2594.500000,1122.490000,5400.570000
POOLED_SENSITIVITY,M30,EMA50,NON-STOP,4776,4772,4,0,1760.730000,1291.360000,2035.785000,744.425000,1058.970000,5408.260000
POOLED_SENSITIVITY,M30,EMA50,TARGET,4414,4411,3,0,1779.840000,1295.605000,2157.855000,862.250000,1058.970000,5408.260000
POOLED_SENSITIVITY,M30,EMA50,BE,361,360,1,0,1325.705000,1248.380000,1816.392500,568.012500,1067.490000,5182.480000
POOLED_SENSITIVITY,M30,EMA50,OTHER_NONSTOP,1,1,0,0,4399.230000,4399.230000,4399.230000,0.000000,4399.230000,4399.230000
POOLED_SENSITIVITY,M30,EMA100,STOP,88,88,0,0,1944.240000,1456.380000,4055.445000,2599.065000,1122.680000,5347.540000
POOLED_SENSITIVITY,M30,EMA100,NON-STOP,4776,4772,4,0,1759.995000,1290.742500,2035.212500,744.470000,1059.760000,5341.010000
POOLED_SENSITIVITY,M30,EMA100,TARGET,4414,4411,3,0,1780.310000,1295.325000,2159.385000,864.060000,1059.760000,5341.010000
POOLED_SENSITIVITY,M30,EMA100,BE,361,360,1,0,1326.290000,1248.555000,1816.600000,568.045000,1066.670000,5166.520000
POOLED_SENSITIVITY,M30,EMA100,OTHER_NONSTOP,1,1,0,0,4394.730000,4394.730000,4394.730000,0.000000,4394.730000,4394.730000
POOLED_SENSITIVITY,M30,EMA200,STOP,88,88,0,0,1943.625000,1457.805000,4076.982500,2619.177500,1124.840000,5257.390000
POOLED_SENSITIVITY,M30,EMA200,NON-STOP,4776,4772,4,0,1757.405000,1291.137500,2034.007500,742.870000,1062.350000,5257.270000
POOLED_SENSITIVITY,M30,EMA200,TARGET,4414,4411,3,0,1778.290000,1295.050000,2159.660000,864.610000,1062.350000,5257.270000
POOLED_SENSITIVITY,M30,EMA200,BE,361,360,1,0,1326.700000,1250.462500,1822.047500,571.585000,1067.950000,5127.440000
POOLED_SENSITIVITY,M30,EMA200,OTHER_NONSTOP,1,1,0,0,4381.040000,4381.040000,4381.040000,0.000000,4381.040000,4381.040000
POOLED_SENSITIVITY,M30,EMA200DistATR,STOP,88,88,0,0,0.595182,-2.631544,2.695750,5.327294,-13.254665,18.416917
POOLED_SENSITIVITY,M30,EMA200DistATR,NON-STOP,4776,4772,4,0,0.617128,-2.411914,3.861602,6.273516,-28.583570,29.088363
POOLED_SENSITIVITY,M30,EMA200DistATR,TARGET,4414,4411,3,0,0.649099,-2.374362,3.876898,6.251260,-28.583570,29.088363
POOLED_SENSITIVITY,M30,EMA200DistATR,BE,361,360,1,0,0.180405,-3.351911,3.817937,7.169848,-23.297989,18.165421
POOLED_SENSITIVITY,M30,EMA200DistATR,OTHER_NONSTOP,1,1,0,0,1.466217,1.466217,1.466217,0.000000,1.466217,1.466217
POOLED_SENSITIVITY,M30,RSISlope5,STOP,88,88,0,0,-0.125062,-1.063448,0.923340,1.986788,-6.551339,4.392692
POOLED_SENSITIVITY,M30,RSISlope5,NON-STOP,4776,4772,4,0,-0.148324,-1.368248,0.998600,2.366848,-10.655847,8.349014
POOLED_SENSITIVITY,M30,RSISlope5,TARGET,4414,4411,3,0,-0.145229,-1.364549,0.999083,2.363632,-10.655847,8.349014
POOLED_SENSITIVITY,M30,RSISlope5,BE,361,360,1,0,-0.174362,-1.435418,0.993305,2.428723,-6.549793,7.924333
POOLED_SENSITIVITY,M30,RSISlope5,OTHER_NONSTOP,1,1,0,0,0.732207,0.732207,0.732207,0.000000,0.732207,0.732207
POOLED_SENSITIVITY,M30,CCISlope5,STOP,88,88,0,0,-1.275106,-16.714935,18.553552,35.268486,-77.434973,63.234712
POOLED_SENSITIVITY,M30,CCISlope5,NON-STOP,4776,4772,4,0,-2.055540,-18.853135,15.818860,34.671995,-119.953872,104.120965
POOLED_SENSITIVITY,M30,CCISlope5,TARGET,4414,4411,3,0,-2.024446,-18.820306,15.716492,34.536799,-119.953872,104.120965
POOLED_SENSITIVITY,M30,CCISlope5,BE,361,360,1,0,-2.218836,-18.904936,16.417802,35.322738,-69.140989,78.781498
POOLED_SENSITIVITY,M30,CCISlope5,OTHER_NONSTOP,1,1,0,0,5.896843,5.896843,5.896843,0.000000,5.896843,5.896843
POOLED_SENSITIVITY,M30,ADXSlope5,STOP,88,88,0,0,-0.163782,-1.337807,0.603118,1.940925,-4.232593,3.587349
POOLED_SENSITIVITY,M30,ADXSlope5,NON-STOP,4776,4772,4,0,-0.195949,-1.138711,1.082619,2.221330,-6.743044,5.256323
POOLED_SENSITIVITY,M30,ADXSlope5,TARGET,4414,4411,3,0,-0.195584,-1.137053,1.082778,2.219830,-6.743044,5.256323
POOLED_SENSITIVITY,M30,ADXSlope5,BE,361,360,1,0,-0.194331,-1.155918,1.082236,2.238154,-5.067721,4.381961
POOLED_SENSITIVITY,M30,ADXSlope5,OTHER_NONSTOP,1,1,0,0,-1.825630,-1.825630,-1.825630,0.000000,-1.825630,-1.825630
POOLED_SENSITIVITY,M30,ATRRegime,STOP,88,88,0,0,0.937376,0.681584,1.444507,0.762923,0.346192,12.382458
POOLED_SENSITIVITY,M30,ATRRegime,NON-STOP,4776,4772,4,0,0.984764,0.682344,1.418203,0.735860,0.157252,9.457491
POOLED_SENSITIVITY,M30,ATRRegime,TARGET,4414,4411,3,0,0.993339,0.689178,1.426542,0.737364,0.177498,9.457491
POOLED_SENSITIVITY,M30,ATRRegime,BE,361,360,1,0,0.881442,0.630135,1.288028,0.657893,0.157252,4.471834
POOLED_SENSITIVITY,M30,ATRRegime,OTHER_NONSTOP,1,1,0,0,1.243151,1.243151,1.243151,0.000000,1.243151,1.243151
POOLED_SENSITIVITY,M30,EMA20Slope5ATR,STOP,88,88,0,0,-0.007760,-0.069718,0.070094,0.139813,-0.424375,0.637545
POOLED_SENSITIVITY,M30,EMA20Slope5ATR,NON-STOP,4776,4772,4,0,0.017836,-0.068299,0.104621,0.172920,-0.621268,0.988660
POOLED_SENSITIVITY,M30,EMA20Slope5ATR,TARGET,4414,4411,3,0,0.018490,-0.066300,0.105380,0.171680,-0.621268,0.811165
POOLED_SENSITIVITY,M30,EMA20Slope5ATR,BE,361,360,1,0,0.002925,-0.097557,0.100336,0.197893,-0.555342,0.988660
POOLED_SENSITIVITY,M30,EMA20Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.031790,-0.031790,-0.031790,0.000000,-0.031790,-0.031790
POOLED_SENSITIVITY,M30,EMA50Slope5ATR,STOP,88,88,0,0,0.008560,-0.037912,0.057880,0.095792,-0.210578,0.400889
POOLED_SENSITIVITY,M30,EMA50Slope5ATR,NON-STOP,4776,4772,4,0,0.012998,-0.047408,0.077238,0.124646,-0.606827,0.606277
POOLED_SENSITIVITY,M30,EMA50Slope5ATR,TARGET,4414,4411,3,0,0.013551,-0.046372,0.077710,0.124081,-0.606827,0.606277
POOLED_SENSITIVITY,M30,EMA50Slope5ATR,BE,361,360,1,0,0.004492,-0.060718,0.072146,0.132863,-0.445967,0.510673
POOLED_SENSITIVITY,M30,EMA50Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.023038,-0.023038,-0.023038,0.000000,-0.023038,-0.023038
POOLED_SENSITIVITY,M30,EMA200Slope5ATR,STOP,88,88,0,0,0.006679,-0.029621,0.028194,0.057815,-0.139308,0.188362
POOLED_SENSITIVITY,M30,EMA200Slope5ATR,NON-STOP,4776,4772,4,0,0.005852,-0.022856,0.040093,0.062950,-0.293989,0.299908
