Direction,TF,Feature,Outcome,Value,N_total,N_complete,N_missing,Count,Pct_of_all_group,Pct_of_nonmissing
SELL,H1,EMAOrder,NON-STOP,E200>E100>E50>E20,1238,1238,0,0,0.000000,0.000000
SELL,H1,EMAOrder,NON-STOP,E200>E20>E100>E50,1238,1238,0,106,8.562197,8.562197
SELL,H1,EMAOrder,NON-STOP,E200>E20>E50>E100,1238,1238,0,43,3.473344,3.473344
SELL,H1,EMAOrder,NON-STOP,E200>E50>E100>E20,1238,1238,0,15,1.211632,1.211632
SELL,H1,EMAOrder,NON-STOP,E200>E50>E20>E100,1238,1238,0,10,0.807754,0.807754
SELL,H1,EMAOrder,NON-STOP,E20>E100>E200>E50,1238,1238,0,4,0.323102,0.323102
SELL,H1,EMAOrder,NON-STOP,E20>E100>E50>E200,1238,1238,0,14,1.130856,1.130856
SELL,H1,EMAOrder,NON-STOP,E20>E200>E100>E50,1238,1238,0,17,1.373183,1.373183
SELL,H1,EMAOrder,NON-STOP,E20>E200>E50>E100,1238,1238,0,91,7.350565,7.350565
SELL,H1,EMAOrder,NON-STOP,E20>E50>E100>E200,1238,1238,0,0,0.000000,0.000000
SELL,H1,EMAOrder,NON-STOP,E20>E50>E200>E100,1238,1238,0,109,8.804523,8.804523
SELL,H1,EMAOrder,NON-STOP,E50>E100>E200>E20,1238,1238,0,22,1.777060,1.777060
SELL,H1,EMAOrder,NON-STOP,E50>E100>E20>E200,1238,1238,0,124,10.016155,10.016155
SELL,H1,EMAOrder,NON-STOP,E50>E200>E100>E20,1238,1238,0,6,0.484653,0.484653
SELL,H1,EMAOrder,NON-STOP,E50>E200>E20>E100,1238,1238,0,1,0.080775,0.080775
SELL,H1,EMAOrder,NON-STOP,E50>E20>E100>E200,1238,1238,0,214,17.285945,17.285945
SELL,H1,EMAOrder,NON-STOP,E50>E20>E200>E100,1238,1238,0,6,0.484653,0.484653
SELL,H1,EMAOrder,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,H1,EMAOrder,TARGET,E100>E200>E20>E50,1159,1159,0,7,0.603969,0.603969
SELL,H1,EMAOrder,TARGET,E100>E200>E50>E20,1159,1159,0,131,11.302847,11.302847
SELL,H1,EMAOrder,TARGET,E100>E20>E200>E50,1159,1159,0,5,0.431406,0.431406
SELL,H1,EMAOrder,TARGET,E100>E20>E50>E200,1159,1159,0,7,0.603969,0.603969
SELL,H1,EMAOrder,TARGET,E100>E50>E200>E20,1159,1159,0,92,7.937877,7.937877
SELL,H1,EMAOrder,TARGET,E100>E50>E20>E200,1159,1159,0,60,5.176877,5.176877
SELL,H1,EMAOrder,TARGET,E200>E100>E20>E50,1159,1159,0,134,11.561691,11.561691
SELL,H1,EMAOrder,TARGET,E200>E100>E50>E20,1159,1159,0,0,0.000000,0.000000
SELL,H1,EMAOrder,TARGET,E200>E20>E100>E50,1159,1159,0,99,8.541846,8.541846
SELL,H1,EMAOrder,TARGET,E200>E20>E50>E100,1159,1159,0,38,3.278689,3.278689
SELL,H1,EMAOrder,TARGET,E200>E50>E100>E20,1159,1159,0,15,1.294219,1.294219
SELL,H1,EMAOrder,TARGET,E200>E50>E20>E100,1159,1159,0,9,0.776531,0.776531
SELL,H1,EMAOrder,TARGET,E20>E100>E200>E50,1159,1159,0,3,0.258844,0.258844
SELL,H1,EMAOrder,TARGET,E20>E100>E50>E200,1159,1159,0,14,1.207938,1.207938
SELL,H1,EMAOrder,TARGET,E20>E200>E100>E50,1159,1159,0,15,1.294219,1.294219
SELL,H1,EMAOrder,TARGET,E20>E200>E50>E100,1159,1159,0,82,7.075065,7.075065
SELL,H1,EMAOrder,TARGET,E20>E50>E100>E200,1159,1159,0,0,0.000000,0.000000
SELL,H1,EMAOrder,TARGET,E20>E50>E200>E100,1159,1159,0,102,8.800690,8.800690
SELL,H1,EMAOrder,TARGET,E50>E100>E200>E20,1159,1159,0,21,1.811907,1.811907
SELL,H1,EMAOrder,TARGET,E50>E100>E20>E200,1159,1159,0,112,9.663503,9.663503
SELL,H1,EMAOrder,TARGET,E50>E200>E100>E20,1159,1159,0,5,0.431406,0.431406
SELL,H1,EMAOrder,TARGET,E50>E200>E20>E100,1159,1159,0,1,0.086281,0.086281
SELL,H1,EMAOrder,TARGET,E50>E20>E100>E200,1159,1159,0,201,17.342537,17.342537
SELL,H1,EMAOrder,TARGET,E50>E20>E200>E100,1159,1159,0,6,0.517688,0.517688
SELL,H1,EMAOrder,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,H1,EMAOrder,BE,E100>E200>E20>E50,79,79,0,1,1.265823,1.265823
SELL,H1,EMAOrder,BE,E100>E200>E50>E20,79,79,0,5,6.329114,6.329114
SELL,H1,EMAOrder,BE,E100>E20>E200>E50,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,E100>E20>E50>E200,79,79,0,1,1.265823,1.265823
SELL,H1,EMAOrder,BE,E100>E50>E200>E20,79,79,0,6,7.594937,7.594937
SELL,H1,EMAOrder,BE,E100>E50>E20>E200,79,79,0,2,2.531646,2.531646
SELL,H1,EMAOrder,BE,E200>E100>E20>E50,79,79,0,5,6.329114,6.329114
SELL,H1,EMAOrder,BE,E200>E100>E50>E20,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,E200>E20>E100>E50,79,79,0,7,8.860759,8.860759
SELL,H1,EMAOrder,BE,E200>E20>E50>E100,79,79,0,5,6.329114,6.329114
SELL,H1,EMAOrder,BE,E200>E50>E100>E20,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,E200>E50>E20>E100,79,79,0,1,1.265823,1.265823
SELL,H1,EMAOrder,BE,E20>E100>E200>E50,79,79,0,1,1.265823,1.265823
SELL,H1,EMAOrder,BE,E20>E100>E50>E200,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,E20>E200>E100>E50,79,79,0,2,2.531646,2.531646
SELL,H1,EMAOrder,BE,E20>E200>E50>E100,79,79,0,9,11.392405,11.392405
SELL,H1,EMAOrder,BE,E20>E50>E100>E200,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,E20>E50>E200>E100,79,79,0,7,8.860759,8.860759
SELL,H1,EMAOrder,BE,E50>E100>E200>E20,79,79,0,1,1.265823,1.265823
SELL,H1,EMAOrder,BE,E50>E100>E20>E200,79,79,0,12,15.189873,15.189873
SELL,H1,EMAOrder,BE,E50>E200>E100>E20,79,79,0,1,1.265823,1.265823
SELL,H1,EMAOrder,BE,E50>E200>E20>E100,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,E50>E20>E100>E200,79,79,0,13,16.455696,16.455696
SELL,H1,EMAOrder,BE,E50>E20>E200>E100,79,79,0,0,0.000000,0.000000
SELL,H1,EMAOrder,BE,[MISSING],79,79,0,0,0.000000,
SELL,H1,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E100>E20>E200>E50,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,0,0,0,0,,
SELL,H1,EMAOrder,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,H1,TrendRegime,STOP,DOWN,13,13,0,0,0.000000,0.000000
SELL,H1,TrendRegime,STOP,RANGE,13,13,0,13,100.000000,100.000000
SELL,H1,TrendRegime,STOP,UP,13,13,0,0,0.000000,0.000000
SELL,H1,TrendRegime,STOP,[MISSING],13,13,0,0,0.000000,
SELL,H1,TrendRegime,NON-STOP,DOWN,1238,1238,0,0,0.000000,0.000000
SELL,H1,TrendRegime,NON-STOP,RANGE,1238,1238,0,1238,100.000000,100.000000
SELL,H1,TrendRegime,NON-STOP,UP,1238,1238,0,0,0.000000,0.000000
SELL,H1,TrendRegime,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,H1,TrendRegime,TARGET,DOWN,1159,1159,0,0,0.000000,0.000000
SELL,H1,TrendRegime,TARGET,RANGE,1159,1159,0,1159,100.000000,100.000000
SELL,H1,TrendRegime,TARGET,UP,1159,1159,0,0,0.000000,0.000000
SELL,H1,TrendRegime,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,H1,TrendRegime,BE,DOWN,79,79,0,0,0.000000,0.000000
SELL,H1,TrendRegime,BE,RANGE,79,79,0,79,100.000000,100.000000
SELL,H1,TrendRegime,BE,UP,79,79,0,0,0.000000,0.000000
SELL,H1,TrendRegime,BE,[MISSING],79,79,0,0,0.000000,
SELL,H1,TrendRegime,OTHER_NONSTOP,DOWN,0,0,0,0,,
SELL,H1,TrendRegime,OTHER_NONSTOP,RANGE,0,0,0,0,,
SELL,H1,TrendRegime,OTHER_NONSTOP,UP,0,0,0,0,,
SELL,H1,TrendRegime,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,H1,PriceAboveEMA200,STOP,0,13,13,0,6,46.153846,46.153846
SELL,H1,PriceAboveEMA200,STOP,1,13,13,0,7,53.846154,53.846154
SELL,H1,PriceAboveEMA200,STOP,[MISSING],13,13,0,0,0.000000,
SELL,H1,PriceAboveEMA200,NON-STOP,0,1238,1238,0,560,45.234249,45.234249
SELL,H1,PriceAboveEMA200,NON-STOP,1,1238,1238,0,678,54.765751,54.765751
SELL,H1,PriceAboveEMA200,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,H1,PriceAboveEMA200,TARGET,0,1159,1159,0,531,45.815358,45.815358
SELL,H1,PriceAboveEMA200,TARGET,1,1159,1159,0,628,54.184642,54.184642
SELL,H1,PriceAboveEMA200,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,H1,PriceAboveEMA200,BE,0,79,79,0,29,36.708861,36.708861
SELL,H1,PriceAboveEMA200,BE,1,79,79,0,50,63.291139,63.291139
SELL,H1,PriceAboveEMA200,BE,[MISSING],79,79,0,0,0.000000,
SELL,H1,PriceAboveEMA200,OTHER_NONSTOP,0,0,0,0,0,,
SELL,H1,PriceAboveEMA200,OTHER_NONSTOP,1,0,0,0,0,,
SELL,H1,PriceAboveEMA200,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,H4,DIStatus,STOP,+,13,13,0,6,46.153846,46.153846
SELL,H4,DIStatus,STOP,-,13,13,0,7,53.846154,53.846154
SELL,H4,DIStatus,STOP,[MISSING],13,13,0,0,0.000000,
SELL,H4,DIStatus,NON-STOP,+,1238,1225,13,595,48.061389,48.571429
SELL,H4,DIStatus,NON-STOP,-,1238,1225,13,630,50.888530,51.428571
SELL,H4,DIStatus,NON-STOP,[MISSING],1238,1225,13,13,1.050081,
SELL,H4,DIStatus,TARGET,+,1159,1146,13,560,48.317515,48.865620
SELL,H4,DIStatus,TARGET,-,1159,1146,13,586,50.560828,51.134380
SELL,H4,DIStatus,TARGET,[MISSING],1159,1146,13,13,1.121657,
SELL,H4,DIStatus,BE,+,79,79,0,35,44.303797,44.303797
SELL,H4,DIStatus,BE,-,79,79,0,44,55.696203,55.696203
SELL,H4,DIStatus,BE,[MISSING],79,79,0,0,0.000000,
SELL,H4,DIStatus,OTHER_NONSTOP,+,0,0,0,0,,
SELL,H4,DIStatus,OTHER_NONSTOP,-,0,0,0,0,,
SELL,H4,DIStatus,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,H4,EMAOrder,STOP,E100>E200>E20>E50,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E100>E200>E50>E20,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E100>E20>E200>E50,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E100>E20>E50>E200,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E100>E50>E200>E20,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E100>E50>E20>E200,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E200>E100>E20>E50,13,13,0,1,7.692308,7.692308
SELL,H4,EMAOrder,STOP,E200>E100>E50>E20,13,13,0,5,38.461538,38.461538
SELL,H4,EMAOrder,STOP,E200>E20>E100>E50,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E200>E20>E50>E100,13,13,0,2,15.384615,15.384615
SELL,H4,EMAOrder,STOP,E200>E50>E100>E20,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E200>E50>E20>E100,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E20>E100>E200>E50,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E20>E100>E50>E200,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E20>E200>E100>E50,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E20>E200>E50>E100,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E20>E50>E100>E200,13,13,0,4,30.769231,30.769231
SELL,H4,EMAOrder,STOP,E20>E50>E200>E100,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E50>E100>E200>E20,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E50>E100>E20>E200,13,13,0,1,7.692308,7.692308
SELL,H4,EMAOrder,STOP,E50>E200>E100>E20,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E50>E200>E20>E100,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E50>E20>E100>E200,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,E50>E20>E200>E100,13,13,0,0,0.000000,0.000000
SELL,H4,EMAOrder,STOP,[MISSING],13,13,0,0,0.000000,
SELL,H4,EMAOrder,NON-STOP,E100>E200>E20>E50,1238,1225,13,4,0.323102,0.326531
SELL,H4,EMAOrder,NON-STOP,E100>E200>E50>E20,1238,1225,13,24,1.938611,1.959184
SELL,H4,EMAOrder,NON-STOP,E100>E20>E200>E50,1238,1225,13,3,0.242326,0.244898
SELL,H4,EMAOrder,NON-STOP,E100>E20>E50>E200,1238,1225,13,7,0.565428,0.571429
SELL,H4,EMAOrder,NON-STOP,E100>E50>E200>E20,1238,1225,13,12,0.969305,0.979592
SELL,H4,EMAOrder,NON-STOP,E100>E50>E20>E200,1238,1225,13,50,4.038772,4.081633
SELL,H4,EMAOrder,NON-STOP,E200>E100>E20>E50,1238,1225,13,117,9.450727,9.551020
SELL,H4,EMAOrder,NON-STOP,E200>E100>E50>E20,1238,1225,13,320,25.848142,26.122449
SELL,H4,EMAOrder,NON-STOP,E200>E20>E100>E50,1238,1225,13,34,2.746365,2.775510
SELL,H4,EMAOrder,NON-STOP,E200>E20>E50>E100,1238,1225,13,9,0.726979,0.734694
SELL,H4,EMAOrder,NON-STOP,E200>E50>E100>E20,1238,1225,13,5,0.403877,0.408163
SELL,H4,EMAOrder,NON-STOP,E200>E50>E20>E100,1238,1225,13,4,0.323102,0.326531
SELL,H4,EMAOrder,NON-STOP,E20>E100>E200>E50,1238,1225,13,7,0.565428,0.571429
SELL,H4,EMAOrder,NON-STOP,E20>E100>E50>E200,1238,1225,13,3,0.242326,0.244898
SELL,H4,EMAOrder,NON-STOP,E20>E200>E100>E50,1238,1225,13,5,0.403877,0.408163
SELL,H4,EMAOrder,NON-STOP,E20>E200>E50>E100,1238,1225,13,21,1.696284,1.714286
SELL,H4,EMAOrder,NON-STOP,E20>E50>E100>E200,1238,1225,13,426,34.410339,34.775510
SELL,H4,EMAOrder,NON-STOP,E20>E50>E200>E100,1238,1225,13,20,1.615509,1.632653
SELL,H4,EMAOrder,NON-STOP,E50>E100>E200>E20,1238,1225,13,0,0.000000,0.000000
SELL,H4,EMAOrder,NON-STOP,E50>E100>E20>E200,1238,1225,13,22,1.777060,1.795918
SELL,H4,EMAOrder,NON-STOP,E50>E200>E100>E20,1238,1225,13,0,0.000000,0.000000
SELL,H4,EMAOrder,NON-STOP,E50>E200>E20>E100,1238,1225,13,0,0.000000,0.000000
SELL,H4,EMAOrder,NON-STOP,E50>E20>E100>E200,1238,1225,13,131,10.581583,10.693878
SELL,H4,EMAOrder,NON-STOP,E50>E20>E200>E100,1238,1225,13,1,0.080775,0.081633
SELL,H4,EMAOrder,NON-STOP,[MISSING],1238,1225,13,13,1.050081,
SELL,H4,EMAOrder,TARGET,E100>E200>E20>E50,1159,1146,13,4,0.345125,0.349040
SELL,H4,EMAOrder,TARGET,E100>E200>E50>E20,1159,1146,13,21,1.811907,1.832461
SELL,H4,EMAOrder,TARGET,E100>E20>E200>E50,1159,1146,13,3,0.258844,0.261780
SELL,H4,EMAOrder,TARGET,E100>E20>E50>E200,1159,1146,13,7,0.603969,0.610820
SELL,H4,EMAOrder,TARGET,E100>E50>E200>E20,1159,1146,13,11,0.949094,0.959860
SELL,H4,EMAOrder,TARGET,E100>E50>E20>E200,1159,1146,13,49,4.227783,4.275742
SELL,H4,EMAOrder,TARGET,E200>E100>E20>E50,1159,1146,13,108,9.318378,9.424084
SELL,H4,EMAOrder,TARGET,E200>E100>E50>E20,1159,1146,13,298,25.711821,26.003490
SELL,H4,EMAOrder,TARGET,E200>E20>E100>E50,1159,1146,13,30,2.588438,2.617801
SELL,H4,EMAOrder,TARGET,E200>E20>E50>E100,1159,1146,13,9,0.776531,0.785340
SELL,H4,EMAOrder,TARGET,E200>E50>E100>E20,1159,1146,13,5,0.431406,0.436300
SELL,H4,EMAOrder,TARGET,E200>E50>E20>E100,1159,1146,13,4,0.345125,0.349040
SELL,H4,EMAOrder,TARGET,E20>E100>E200>E50,1159,1146,13,6,0.517688,0.523560
SELL,H4,EMAOrder,TARGET,E20>E100>E50>E200,1159,1146,13,3,0.258844,0.261780
SELL,H4,EMAOrder,TARGET,E20>E200>E100>E50,1159,1146,13,5,0.431406,0.436300
SELL,H4,EMAOrder,TARGET,E20>E200>E50>E100,1159,1146,13,17,1.466782,1.483421
SELL,H4,EMAOrder,TARGET,E20>E50>E100>E200,1159,1146,13,401,34.598792,34.991274
SELL,H4,EMAOrder,TARGET,E20>E50>E200>E100,1159,1146,13,18,1.553063,1.570681
SELL,H4,EMAOrder,TARGET,E50>E100>E200>E20,1159,1146,13,0,0.000000,0.000000
SELL,H4,EMAOrder,TARGET,E50>E100>E20>E200,1159,1146,13,21,1.811907,1.832461
SELL,H4,EMAOrder,TARGET,E50>E200>E100>E20,1159,1146,13,0,0.000000,0.000000
SELL,H4,EMAOrder,TARGET,E50>E200>E20>E100,1159,1146,13,0,0.000000,0.000000
SELL,H4,EMAOrder,TARGET,E50>E20>E100>E200,1159,1146,13,125,10.785160,10.907504
SELL,H4,EMAOrder,TARGET,E50>E20>E200>E100,1159,1146,13,1,0.086281,0.087260
SELL,H4,EMAOrder,TARGET,[MISSING],1159,1146,13,13,1.121657,
SELL,H4,EMAOrder,BE,E100>E200>E20>E50,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E100>E200>E50>E20,79,79,0,3,3.797468,3.797468
SELL,H4,EMAOrder,BE,E100>E20>E200>E50,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E100>E20>E50>E200,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E100>E50>E200>E20,79,79,0,1,1.265823,1.265823
SELL,H4,EMAOrder,BE,E100>E50>E20>E200,79,79,0,1,1.265823,1.265823
SELL,H4,EMAOrder,BE,E200>E100>E20>E50,79,79,0,9,11.392405,11.392405
SELL,H4,EMAOrder,BE,E200>E100>E50>E20,79,79,0,22,27.848101,27.848101
SELL,H4,EMAOrder,BE,E200>E20>E100>E50,79,79,0,4,5.063291,5.063291
SELL,H4,EMAOrder,BE,E200>E20>E50>E100,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E200>E50>E100>E20,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E200>E50>E20>E100,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E20>E100>E200>E50,79,79,0,1,1.265823,1.265823
SELL,H4,EMAOrder,BE,E20>E100>E50>E200,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E20>E200>E100>E50,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E20>E200>E50>E100,79,79,0,4,5.063291,5.063291
SELL,H4,EMAOrder,BE,E20>E50>E100>E200,79,79,0,25,31.645570,31.645570
SELL,H4,EMAOrder,BE,E20>E50>E200>E100,79,79,0,2,2.531646,2.531646
SELL,H4,EMAOrder,BE,E50>E100>E200>E20,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E50>E100>E20>E200,79,79,0,1,1.265823,1.265823
SELL,H4,EMAOrder,BE,E50>E200>E100>E20,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E50>E200>E20>E100,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,E50>E20>E100>E200,79,79,0,6,7.594937,7.594937
SELL,H4,EMAOrder,BE,E50>E20>E200>E100,79,79,0,0,0.000000,0.000000
SELL,H4,EMAOrder,BE,[MISSING],79,79,0,0,0.000000,
SELL,H4,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E100>E20>E200>E50,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,0,0,0,0,,
SELL,H4,EMAOrder,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,H4,TrendRegime,STOP,DOWN,13,13,0,5,38.461538,38.461538
SELL,H4,TrendRegime,STOP,RANGE,13,13,0,4,30.769231,30.769231
SELL,H4,TrendRegime,STOP,UP,13,13,0,4,30.769231,30.769231
SELL,H4,TrendRegime,STOP,[MISSING],13,13,0,0,0.000000,
SELL,H4,TrendRegime,NON-STOP,DOWN,1238,1225,13,320,25.848142,26.122449
SELL,H4,TrendRegime,NON-STOP,RANGE,1238,1225,13,479,38.691438,39.102041
SELL,H4,TrendRegime,NON-STOP,UP,1238,1225,13,426,34.410339,34.775510
SELL,H4,TrendRegime,NON-STOP,[MISSING],1238,1225,13,13,1.050081,
SELL,H4,TrendRegime,TARGET,DOWN,1159,1146,13,298,25.711821,26.003490
SELL,H4,TrendRegime,TARGET,RANGE,1159,1146,13,447,38.567731,39.005236
SELL,H4,TrendRegime,TARGET,UP,1159,1146,13,401,34.598792,34.991274
SELL,H4,TrendRegime,TARGET,[MISSING],1159,1146,13,13,1.121657,
SELL,H4,TrendRegime,BE,DOWN,79,79,0,22,27.848101,27.848101
SELL,H4,TrendRegime,BE,RANGE,79,79,0,32,40.506329,40.506329
SELL,H4,TrendRegime,BE,UP,79,79,0,25,31.645570,31.645570
SELL,H4,TrendRegime,BE,[MISSING],79,79,0,0,0.000000,
SELL,H4,TrendRegime,OTHER_NONSTOP,DOWN,0,0,0,0,,
SELL,H4,TrendRegime,OTHER_NONSTOP,RANGE,0,0,0,0,,
SELL,H4,TrendRegime,OTHER_NONSTOP,UP,0,0,0,0,,
SELL,H4,TrendRegime,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,H4,PriceAboveEMA200,STOP,0,13,13,0,9,69.230769,69.230769
SELL,H4,PriceAboveEMA200,STOP,1,13,13,0,4,30.769231,30.769231
SELL,H4,PriceAboveEMA200,STOP,[MISSING],13,13,0,0,0.000000,
SELL,H4,PriceAboveEMA200,NON-STOP,0,1238,1225,13,546,44.103393,44.571429
SELL,H4,PriceAboveEMA200,NON-STOP,1,1238,1225,13,679,54.846527,55.428571
SELL,H4,PriceAboveEMA200,NON-STOP,[MISSING],1238,1225,13,13,1.050081,
SELL,H4,PriceAboveEMA200,TARGET,0,1159,1146,13,509,43.917170,44.415358
